bot_id,market,algorithm,symbol
sp500_unh_moving_average__ps_v10,SP500,moving_average__ps,UNH
sp500_unh_moving_average__ps_v5,SP500,moving_average__ps,UNH
sp500_unh_moving_average__ps_v2,SP500,moving_average__ps,UNH
sp500_unh_moving_average__ps_v8,SP500,moving_average__ps,UNH
sp500_v_moving_average__ps_v2,SP500,moving_average__ps,V
sp500_v_moving_average__ps_v4,SP500,moving_average__ps,V
sp500_v_moving_average__ps_v5,SP500,moving_average__ps,V
sp500_v_moving_average__ps_v10,SP500,moving_average__ps,V
sp500_v_moving_average__ps_v7,SP500,moving_average__ps,V
sp500_v_moving_average__ps,SP500,moving_average__ps,V
sp500_v_moving_average__ps_v6,SP500,moving_average__ps,V
sp500_v_moving_average__ps_v8,SP500,moving_average__ps,V
sp500_wmt_moving_average__ps_v2,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v7,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v5,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v6,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v4,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v8,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v3,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v9,SP500,moving_average__ps,WMT
sp500_wmt_moving_average__ps_v10,SP500,moving_average__ps,WMT
sp500_xom_moving_average__ps_v9,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v4,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v5,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v3,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v2,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v10,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v7,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v8,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps_v6,SP500,moving_average__ps,XOM
sp500_xom_moving_average__ps,SP500,moving_average__ps,XOM
sp500_random_forest_v5,SP500,random_forest,
sp500_random_forest_v4,SP500,random_forest,
sp500_random_forest_v10,SP500,random_forest,
sp500_random_forest_v2,SP500,random_forest,
sp500_random_forest_v8,SP500,random_forest,
sp500_bac_random_forest__ps_v9,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v3,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v8,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v2,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v5,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v7,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v10,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v6,SP500,random_forest__ps,BAC
sp500_bac_random_forest__ps_v4,SP500,random_forest__ps,BAC
sp500_cvx_random_forest__ps_v3,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v4,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v5,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v7,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v8,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v10,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v6,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v2,SP500,random_forest__ps,CVX
sp500_cvx_random_forest__ps_v9,SP500,random_forest__ps,CVX
sp500_gs_random_forest__ps_v8,SP500,random_forest__ps,GS
sp500_gs_random_forest__ps_v5,SP500,random_forest__ps,GS
sp500_gs_random_forest__ps_v2,SP500,random_forest__ps,GS
sp500_gs_random_forest__ps_v10,SP500,random_forest__ps,GS
sp500_gs_random_forest__ps_v4,SP500,random_forest__ps,GS
sp500_jnj_random_forest__ps_v4,SP500,random_forest__ps,JNJ
sp500_jnj_random_forest__ps_v7,SP500,random_forest__ps,JNJ
sp500_jnj_random_forest__ps_v5,SP500,random_forest__ps,JNJ
sp500_jnj_random_forest__ps_v2,SP500,random_forest__ps,JNJ
sp500_jnj_random_forest__ps,SP500,random_forest__ps,JNJ
sp500_jnj_random_forest__ps_v10,SP500,random_forest__ps,JNJ
sp500_jnj_random_forest__ps_v6,SP500,random_forest__ps,JNJ
sp500_jnj_random_forest__ps_v8,SP500,random_forest__ps,JNJ
sp500_jpm_random_forest__ps_v10,SP500,random_forest__ps,JPM
sp500_jpm_random_forest__ps_v5,SP500,random_forest__ps,JPM
sp500_jpm_random_forest__ps,SP500,random_forest__ps,JPM
sp500_jpm_random_forest__ps_v8,SP500,random_forest__ps,JPM
sp500_jpm_random_forest__ps_v6,SP500,random_forest__ps,JPM
sp500_jpm_random_forest__ps_v7,SP500,random_forest__ps,JPM
sp500_jpm_random_forest__ps_v4,SP500,random_forest__ps,JPM
sp500_jpm_random_forest__ps_v2,SP500,random_forest__ps,JPM
sp500_ko_random_forest__ps_v4,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps_v8,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps_v6,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps_v7,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps_v3,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps_v10,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps_v5,SP500,random_forest__ps,KO
sp500_ko_random_forest__ps_v2,SP500,random_forest__ps,KO
sp500_ma_random_forest__ps_v3,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v4,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v9,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v2,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v6,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v7,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v10,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v8,SP500,random_forest__ps,MA
sp500_ma_random_forest__ps_v5,SP500,random_forest__ps,MA
sp500_pfe_random_forest__ps,SP500,random_forest__ps,PFE
sp500_pfe_random_forest__ps_v7,SP500,random_forest__ps,PFE
sp500_pfe_random_forest__ps_v4,SP500,random_forest__ps,PFE
sp500_pfe_random_forest__ps_v8,SP500,random_forest__ps,PFE
sp500_pfe_random_forest__ps_v2,SP500,random_forest__ps,PFE
sp500_pfe_random_forest__ps_v5,SP500,random_forest__ps,PFE
sp500_pfe_random_forest__ps_v10,SP500,random_forest__ps,PFE
sp500_pfe_random_forest__ps_v6,SP500,random_forest__ps,PFE
sp500_pg_random_forest__ps_v6,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v8,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v9,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v2,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v10,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v7,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v4,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v5,SP500,random_forest__ps,PG
sp500_pg_random_forest__ps_v3,SP500,random_forest__ps,PG
sp500_qqq_random_forest__ps_v6,SP500,random_forest__ps,QQQ
sp500_qqq_random_forest__ps_v8,SP500,random_forest__ps,QQQ
sp500_qqq_random_forest__ps_v10,SP500,random_forest__ps,QQQ
sp500_qqq_random_forest__ps_v2,SP500,random_forest__ps,QQQ
sp500_qqq_random_forest__ps_v7,SP500,random_forest__ps,QQQ
sp500_qqq_random_forest__ps_v4,SP500,random_forest__ps,QQQ
sp500_qqq_random_forest__ps,SP500,random_forest__ps,QQQ
sp500_qqq_random_forest__ps_v5,SP500,random_forest__ps,QQQ
sp500_spy_random_forest__ps_v3,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v8,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v4,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v6,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v10,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v9,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v7,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v5,SP500,random_forest__ps,SPY
sp500_spy_random_forest__ps_v2,SP500,random_forest__ps,SPY
sp500_unh_random_forest__ps_v5,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v6,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v2,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v10,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v4,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v7,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v9,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v8,SP500,random_forest__ps,UNH
sp500_unh_random_forest__ps_v3,SP500,random_forest__ps,UNH
sp500_v_random_forest__ps_v6,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v8,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v10,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v4,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v2,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v7,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v3,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v5,SP500,random_forest__ps,V
sp500_v_random_forest__ps,SP500,random_forest__ps,V
sp500_v_random_forest__ps_v9,SP500,random_forest__ps,V
sp500_wmt_random_forest__ps_v4,SP500,random_forest__ps,WMT
sp500_wmt_random_forest__ps_v5,SP500,random_forest__ps,WMT
sp500_wmt_random_forest__ps_v8,SP500,random_forest__ps,WMT
sp500_wmt_random_forest__ps_v7,SP500,random_forest__ps,WMT
sp500_wmt_random_forest__ps_v10,SP500,random_forest__ps,WMT
sp500_wmt_random_forest__ps,SP500,random_forest__ps,WMT
sp500_wmt_random_forest__ps_v6,SP500,random_forest__ps,WMT
sp500_wmt_random_forest__ps_v2,SP500,random_forest__ps,WMT
sp500_xom_random_forest__ps_v5,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps_v2,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps_v7,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps_v8,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps_v3,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps_v6,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps_v4,SP500,random_forest__ps,XOM
sp500_xom_random_forest__ps_v10,SP500,random_forest__ps,XOM
sp500_ma_rl_dqn__ps,SP500,rl_dqn__ps,MA
sp500_sarima_v5,SP500,sarima,
sp500_sarima_v10,SP500,sarima,
sp500_sarima_v2,SP500,sarima,
sp500_sarima_v8,SP500,sarima,
sp500_bac_sarima__ps_v3,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v10,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v7,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v9,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v6,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v4,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v5,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v2,SP500,sarima__ps,BAC
sp500_bac_sarima__ps,SP500,sarima__ps,BAC
sp500_bac_sarima__ps_v8,SP500,sarima__ps,BAC
sp500_cvx_sarima__ps_v4,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v10,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v8,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v5,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v2,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v6,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v9,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v7,SP500,sarima__ps,CVX
sp500_cvx_sarima__ps_v3,SP500,sarima__ps,CVX
sp500_gs_sarima__ps,SP500,sarima__ps,GS
sp500_gs_sarima__ps_v5,SP500,sarima__ps,GS
sp500_gs_sarima__ps_v10,SP500,sarima__ps,GS
sp500_gs_sarima__ps_v4,SP500,sarima__ps,GS
sp500_gs_sarima__ps_v8,SP500,sarima__ps,GS
sp500_gs_sarima__ps_v7,SP500,sarima__ps,GS
sp500_gs_sarima__ps_v2,SP500,sarima__ps,GS
sp500_gs_sarima__ps_v6,SP500,sarima__ps,GS
sp500_jnj_sarima__ps_v7,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v8,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v3,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v4,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v5,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v9,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v2,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v10,SP500,sarima__ps,JNJ
sp500_jnj_sarima__ps_v6,SP500,sarima__ps,JNJ
sp500_jpm_sarima__ps_v9,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v6,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v3,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v4,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v2,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v7,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v10,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v5,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps,SP500,sarima__ps,JPM
sp500_jpm_sarima__ps_v8,SP500,sarima__ps,JPM
sp500_ko_sarima__ps_v2,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v10,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v3,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v4,SP500,sarima__ps,KO
sp500_ko_sarima__ps,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v9,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v6,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v7,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v5,SP500,sarima__ps,KO
sp500_ko_sarima__ps_v8,SP500,sarima__ps,KO
sp500_ma_sarima__ps_v4,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v3,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v6,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v10,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v8,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v5,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v9,SP500,sarima__ps,MA
sp500_ma_sarima__ps,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v7,SP500,sarima__ps,MA
sp500_ma_sarima__ps_v2,SP500,sarima__ps,MA
sp500_pfe_sarima__ps_v8,SP500,sarima__ps,PFE
sp500_pfe_sarima__ps_v2,SP500,sarima__ps,PFE
sp500_pfe_sarima__ps_v5,SP500,sarima__ps,PFE
sp500_pfe_sarima__ps_v10,SP500,sarima__ps,PFE
sp500_pg_sarima__ps_v2,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v6,SP500,sarima__ps,PG
sp500_pg_sarima__ps,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v9,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v8,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v7,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v5,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v4,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v10,SP500,sarima__ps,PG
sp500_pg_sarima__ps_v3,SP500,sarima__ps,PG
sp500_qqq_sarima__ps_v2,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v6,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v9,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v5,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v4,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v8,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v3,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v7,SP500,sarima__ps,QQQ
sp500_qqq_sarima__ps_v10,SP500,sarima__ps,QQQ
sp500_spy_sarima__ps_v10,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v5,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v8,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v3,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v9,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v2,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v4,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v6,SP500,sarima__ps,SPY
sp500_spy_sarima__ps,SP500,sarima__ps,SPY
sp500_spy_sarima__ps_v7,SP500,sarima__ps,SPY
sp500_unh_sarima__ps,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v5,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v4,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v7,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v6,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v8,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v3,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v2,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v10,SP500,sarima__ps,UNH
sp500_unh_sarima__ps_v9,SP500,sarima__ps,UNH
sp500_v_sarima__ps_v7,SP500,sarima__ps,V
sp500_v_sarima__ps_v4,SP500,sarima__ps,V
sp500_v_sarima__ps_v3,SP500,sarima__ps,V
sp500_v_sarima__ps_v6,SP500,sarima__ps,V
sp500_v_sarima__ps_v9,SP500,sarima__ps,V
sp500_v_sarima__ps_v10,SP500,sarima__ps,V
sp500_v_sarima__ps_v8,SP500,sarima__ps,V
sp500_v_sarima__ps_v5,SP500,sarima__ps,V
sp500_v_sarima__ps,SP500,sarima__ps,V
sp500_v_sarima__ps_v2,SP500,sarima__ps,V
sp500_wmt_sarima__ps_v6,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v9,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v5,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v3,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v10,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v2,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v7,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v8,SP500,sarima__ps,WMT
sp500_wmt_sarima__ps_v4,SP500,sarima__ps,WMT
sp500_xom_sarima__ps_v4,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v9,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v2,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v10,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v3,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v6,SP500,sarima__ps,XOM
sp500_xom_sarima__ps,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v7,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v8,SP500,sarima__ps,XOM
sp500_xom_sarima__ps_v5,SP500,sarima__ps,XOM
sp500_xgboost_v2,SP500,xgboost,
sp500_xgboost_v5,SP500,xgboost,
sp500_xgboost_v4,SP500,xgboost,
sp500_xgboost_v10,SP500,xgboost,
sp500_bac_xgboost__ps_v10,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v5,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v3,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v9,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v2,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v4,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v7,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v8,SP500,xgboost__ps,BAC
sp500_bac_xgboost__ps_v6,SP500,xgboost__ps,BAC
sp500_cvx_xgboost__ps_v8,SP500,xgboost__ps,CVX
sp500_cvx_xgboost__ps_v7,SP500,xgboost__ps,CVX
sp500_cvx_xgboost__ps_v5,SP500,xgboost__ps,CVX
sp500_cvx_xgboost__ps_v6,SP500,xgboost__ps,CVX
sp500_cvx_xgboost__ps_v10,SP500,xgboost__ps,CVX
sp500_cvx_xgboost__ps_v2,SP500,xgboost__ps,CVX
sp500_cvx_xgboost__ps,SP500,xgboost__ps,CVX
sp500_cvx_xgboost__ps_v4,SP500,xgboost__ps,CVX
sp500_gs_xgboost__ps_v5,SP500,xgboost__ps,GS
sp500_gs_xgboost__ps_v10,SP500,xgboost__ps,GS
sp500_gs_xgboost__ps_v4,SP500,xgboost__ps,GS
sp500_gs_xgboost__ps_v2,SP500,xgboost__ps,GS
sp500_jnj_xgboost__ps,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v7,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v10,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v8,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v2,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v5,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v6,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v9,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v4,SP500,xgboost__ps,JNJ
sp500_jnj_xgboost__ps_v3,SP500,xgboost__ps,JNJ
sp500_jpm_xgboost__ps_v2,SP500,xgboost__ps,JPM
sp500_jpm_xgboost__ps_v7,SP500,xgboost__ps,JPM
sp500_jpm_xgboost__ps_v5,SP500,xgboost__ps,JPM
sp500_jpm_xgboost__ps_v4,SP500,xgboost__ps,JPM
sp500_jpm_xgboost__ps_v10,SP500,xgboost__ps,JPM
sp500_jpm_xgboost__ps,SP500,xgboost__ps,JPM
sp500_jpm_xgboost__ps_v6,SP500,xgboost__ps,JPM
sp500_jpm_xgboost__ps_v8,SP500,xgboost__ps,JPM
sp500_ko_xgboost__ps_v6,SP500,xgboost__ps,KO
sp500_ko_xgboost__ps_v2,SP500,xgboost__ps,KO
sp500_ko_xgboost__ps_v4,SP500,xgboost__ps,KO
sp500_ko_xgboost__ps_v10,SP500,xgboost__ps,KO
sp500_ko_xgboost__ps_v8,SP500,xgboost__ps,KO
sp500_ko_xgboost__ps,SP500,xgboost__ps,KO
sp500_ko_xgboost__ps_v7,SP500,xgboost__ps,KO
sp500_ko_xgboost__ps_v5,SP500,xgboost__ps,KO
sp500_ma_xgboost__ps_v10,SP500,xgboost__ps,MA
sp500_ma_xgboost__ps_v5,SP500,xgboost__ps,MA
sp500_ma_xgboost__ps_v8,SP500,xgboost__ps,MA
sp500_ma_xgboost__ps_v4,SP500,xgboost__ps,MA
sp500_ma_xgboost__ps_v2,SP500,xgboost__ps,MA
sp500_pfe_xgboost__ps_v10,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v4,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v9,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v2,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v7,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v3,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v5,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v8,SP500,xgboost__ps,PFE
sp500_pfe_xgboost__ps_v6,SP500,xgboost__ps,PFE
sp500_pg_xgboost__ps_v4,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v10,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v8,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v2,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v9,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v5,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v6,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v7,SP500,xgboost__ps,PG
sp500_pg_xgboost__ps_v3,SP500,xgboost__ps,PG
sp500_qqq_xgboost__ps_v6,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v5,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v9,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v4,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v2,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v10,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v8,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v3,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps,SP500,xgboost__ps,QQQ
sp500_qqq_xgboost__ps_v7,SP500,xgboost__ps,QQQ
sp500_spy_xgboost__ps_v5,SP500,xgboost__ps,SPY
sp500_spy_xgboost__ps_v4,SP500,xgboost__ps,SPY
sp500_spy_xgboost__ps_v10,SP500,xgboost__ps,SPY
sp500_spy_xgboost__ps_v7,SP500,xgboost__ps,SPY
sp500_spy_xgboost__ps_v2,SP500,xgboost__ps,SPY
sp500_spy_xgboost__ps,SP500,xgboost__ps,SPY
sp500_spy_xgboost__ps_v6,SP500,xgboost__ps,SPY
sp500_spy_xgboost__ps_v8,SP500,xgboost__ps,SPY
sp500_unh_xgboost__ps_v9,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v4,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v2,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v7,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v5,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v8,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v10,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v6,SP500,xgboost__ps,UNH
sp500_unh_xgboost__ps_v3,SP500,xgboost__ps,UNH
sp500_v_xgboost__ps_v7,SP500,xgboost__ps,V
sp500_v_xgboost__ps_v2,SP500,xgboost__ps,V
sp500_v_xgboost__ps,SP500,xgboost__ps,V
sp500_v_xgboost__ps_v5,SP500,xgboost__ps,V
sp500_v_xgboost__ps_v3,SP500,xgboost__ps,V
